지점ID,매점명,매점주소,전화번호,위도,경도
1903269,수원고등점,경기 수원시 팔달구 고등동 141-17 코압빌딩 1층,031-242-4465,37.2734455492434,127.001168088516
1903284,오산휴게소(과천)점,"경기도 오산시 수도권제2순환고속도로 13 (지곶동, 오산휴게소(과천방향)) 오산휴게소 과천방향",031-370-5550,37.1790115129336,127.036332732483
1903222,미사강변SKV1센터점,"경기도 하남시 미사강변한강로 155 (망월동,미사강변SKV1center) 151~154호",031-5175-1973,37.5758909759561,127.193974778169
1903061,동탄2시범단지점,경기도 화성시 동탄대로시범길 148-58,031-377-3719,37.200736002802,127.114193913751
1903150,수원아이파크시티점,"경기도 수원시 권선구 동수원로177번길 90 (권선동,수원아이파크시티9단지) 1층",031-235-7300,37.2474043533387,127.027267732372
1903257,수원북문점,경기도 수원시 장안구 팔달로 269,031-251-1123,37.2895604249881,127.01420387247
1903152,강릉유천지구점,강원도 강릉시 사임당로 131 (홍제동) 1층,033-645-8125,37.7565185449075,128.865653544871
1903161,이천장호원점,경기 이천시 장호원읍 장호원리 109-1,031-641-7070,37.1167624278155,127.628005004003
1903229,시흥장현점,경기도 시흥시 장현능곡로 9 (장곡동) 장현프라자1층,031-314-2604,37.3729470313205,126.791549661248
1903260,화성동탄목동점,경기도 화성시 동탄순환대로 406 (목동) 우성스타시티B 1층,031-831-3864,37.1832865360632,127.123228580472
1903262,잠실신천점,"서울특별시 송파구 백제고분로7길 9 1,3층 (잠실동)",02-415-2344,37.5105682509183,127.079865189251
1903249,덕평휴게소(인천)점,경기도 이천시 마장면 덕이로154번길 287-76 (덕평휴게소) 덕평휴게소(인천)점,031-638-2340,37.2413744206469,127.393784579939
1903256,덕평휴게소(강릉)점,경기도 이천시 마장면 덕이로154번길 287-76 (덕평휴게소) 덕평휴게소(강릉)점,031-634-2340,37.2413744206469,127.393784579939
1903123,송도해수욕장점,부산광역시 서구 송도해변로 117-1  (암남동),051-231-2003,35.0780419482303,129.019747018155
1903044,야당역점,"경기도 파주시 경의로 1046 (야당동) 이더펠리체 116호, 117호, 213호, 214호, 215호",031-935-4015,37.7106586602791,126.759350612558
1903136,안산월피점,"경기도 안산시 상록구 예술광장로 29 (월피동,지혜빌딩) 104호~108호",031-475-3300,37.3287807502042,126.847284994755
1903167,평창휴게소(인천)점,강원특별자치도 평창군 용평면 탑거리길 63 (평창상휴게소) 평창휴게소 인천방향,033-333-6131,37.6107858292566,128.463404625998
1903083,여수둔덕점,전라남도 여수시 좌수영로 664 (둔덕동),061-684-6886,34.7828553626678,127.695767087801
1903076,대전대흥센텀시티점,대전 중구 대흥동 219-1번지 센텀시티 110호~112호,042-221-7757,36.3263475569182,127.425857764641
1902592,청평리버점,경기 가평군 청평면 삼회리 481-2,031-585-3322,37.6668581071913,127.381140911277
1902868,익산마동자이그랜드점,전북특별자치도 익산시 선화1로 76 (마동) 지하 3층 상가동 101호,063-917-2800,35.9412863679947,126.965106135581
1903017,등촌역점,"서울특별시 강서구 공항대로 519 (등촌동,신성빌딩) 1층",02-3664-2388,37.5517696060508,126.864130888419
1903052,범계사거리점,경기도 안양시 동안구 경수대로 767-1 (호계동) 1층,031-429-3777,37.3891444585198,126.94738899975
1903120,은행나무사거리점,"서울특별시 금천구 금하로 705 (시흥동, (주)남성프라자) 1층",02-2138-3306,37.4515708431855,126.908361346757
1902971,창원귀산해변점,"경상남도 창원시 성산구 삼귀로 167 (귀곡동) 1,2층",055-289-2300,35.1628436141988,128.601552722077
1903116,경포스카이베이점,"강원특별자치도 강릉시 해안로 476 (강문동, 스카이베이경포호텔) 로비층 1002호",033-641-2366,37.8042300217641,128.907821914968
1903004,김해공항국제선점,부산광역시 강서구 공항진입로 108 (대저2동) 국제선청사 2층,051-941-0940,35.173068,128.9478529
1903025,보령시청점,충남 보령시 명천동 1211,041-934-2323,36.3354130565641,126.608296447584
1903119,속초엑스포점,강원도 속초시 엑스포로1길 31 (조양동),033-636-6660,38.1904846971742,128.586582899005
1903112,철원와수점,강원 철원군 와수리 1153-14,033-458-6600,38.2371866175513,127.437425699498
1903113,황학신당역점,서울특별시 중구 퇴계로 447 (황학동),02-2231-9225,37.5660419798503,127.021721835241
1903132,울산무거점,"울산광역시 남구 대학로 128 (무거동,하늘빌딩) 1층",052-247-6466,35.5459634751434,129.261593715645
1903038,파주LGD점,"경기도 파주시 월롱면 엘지로 245 A2동 1층(덕은리, 파주LGD산업단지)",070-4010-1715,37.8158852217591,126.756818111533
1903019,목동사거리점,"서울특별시 강서구 등촌로 19 (수남빌딩) 1,2층 투썸플레이스",02-2135-8334,37.5317376638256,126.863480151296
1903077,무안오룡2지구점,전라남도 무안군 일로읍 오룡남로 128 1층,061-284-2582,34.7958322268705,126.482424016784
1903047,송도에스파이브시티점,"인천광역시 연수구 첨단대로 40 (송도동, 에스파이브시티) B동 117, 118, 119호",032-858-0001,37.3700260777107,126.650355172176
1902393,경주보문월드점,"경상북도 경주시 보문로 539 (천군동) 1,2층",054-771-2468,35.8363100473338,129.284801546537
1903026,신정뉴타운점,"서울특별시 양천구 신월로 164 (신월동, 승일뷰티타워2)",02-6952-5322,37.517760427962,126.842018042503
1903114,김포구래역점,경기도 김포시 김포한강7로 93,031-985-7255,37.6457072203675,126.627804882194
1903007,부평산곡위브점,"인천광역시 부평구 마곡로 14 (산곡동, 부평두산위브더파크) 상가 b106, b107, b108호",032-724-8855,37.5131805980736,126.699129074708
1903008,인천제물포역점,인천광역시 미추홀구 경인로 154,032-872-4637,37.4660324589421,126.659638175811
1903036,순천오천점,전라남도 순천시 오천7길 26 (오천동) 1층,061-743-1153,34.935103479278,127.493996544992
1902928,포천DT점,경기도 포천시 소흘읍 호국로 231 1층,031-543-9933,37.7949653008145,127.125861215661
1903035,안양예술공원점,경기도 안양시 만안구 예술공원로 131번길 8,031-474-2388,37.4189348517123,126.920922680326
1903037,수원장안구청점,"경기도 수원시 장안구 경수대로 940 (조원동,일호골든타워) 1층",031-246-0600,37.3031461229572,127.008036585446
1903043,김포장기점,경기 김포시 김포한강1로 77-4 1층,070-7543-6697,37.6452400159981,126.669701369188
1903054,양주고읍점,경기 양주시 고읍남로 36,031-847-2002,37.7936480338246,127.07803832058
1903015,분당정자점,"경기도 성남시 분당구 정자일로 240 (정자동, 월드프라자) 1층",031-8039-6611,37.3715568988665,127.106287660481
1903060,함안휴게소(하)점,경상남도 함안군 군북면 현포로 205 (함안휴게소 부산방향) 함안휴게소 부산방향,055-582-2191,35.2934667541833,128.348064495941
1902627,마산호계점,경남 창원시 마산회원구 내서읍 호계본동로 29 주건축물제1동 104호,055-603-1129,35.2627817159424,128.521037436104
1903031,광주대점,광주광역시 남구 효덕로   298 (진월동),062-676-2388,35.1099851433622,126.896816865832
1903033,기장일광신도시점,부산광역시 기장군 일광면 해빛1로 5 106호,051-721-3005,35.2659628750705,129.225785772638
1902976,중앙대점,"서울특별시 동작구 흑석로 94 (흑석동) 1, 2층",02-6953-8627,37.5072688094279,126.959980376481
1903013,화성능동점,경기도 화성시 여울로3길 22 (능동) 1층,070-7776-8700,37.2149292160541,127.053750366536
1903014,광주호남대점,광주광역시 광산구 선운로 1 (선암동) 1층,062-942-4689,35.1483812170522,126.769095021203
1903041,이서휴게소(상)점,전북특별자치도 완주군 이서면 호남고속도로 162 (이서휴게소천안방향) 1층,063-236-2592,35.8018435487878,127.025788950793
1903005,동탄테크노밸리점,"경기도 화성시 동탄순환대로 878 (영천동) 동탄IT타워 108, 109,110호",031-8043-0134,37.2097570600776,127.09133392677
1902881,용인외대점,경기도 용인시 처인구 모현읍 백옥대로 2412 1층,031-322-0123,37.3388950131364,127.250308673166
1902958,광주518공원점,광주광역시 서구 상무민주로 88-1 (쌍촌동) 1층,062-375-0214,35.1584062870944,126.859616838833
1903010,청주메리다웨딩컨벤션점,충청북도 청주시 청원구 내수읍 충청대로 400 (메리다웨딩컨벤션) 투썸플레이스,043-216-8880,36.686328409795,127.51097890351
1903012,칠곡석적유학로점,경상북도 칠곡군 석적읍 유학로 61,054-977-5669,36.0770809061354,128.416033860713
1902929,인천강화점,인천광역시 강화군 강화읍 강화대로 401-1 1층,032-933-2234,37.7458431880217,126.48633564089
1902984,청주두리이비인후과점,충청북도 청주시 서원구 2순환로 1468 (죽림동) 투썸플레이스,043-237-1468,36.6081264324412,127.444523692425
1902996,평내호평점,경기도 남양주시 경춘로 1329 (평내동) 1층,031-522-6725,37.6518775205632,127.239321056005
1902933,용인신봉점,경기 용인시 수지구 신봉동 47-1,031-546-1930,37.3234634635878,127.079180820226
1902991,대림삼거리점,"서울특별시 영등포구 시흥대로 675 (대림동,삼성YJ그랜드빌딩) 1층",02-6958-7011,37.4920362690323,126.908451130592
1902902,해운대청사포점,부산광역시 해운대구 청사포로 131 (중동) 1층,051-701-6786,35.160824019193,129.193035780633
1902985,의정부휴게소점,경기 의정부시 산곡동 304-2 의정부휴게소,050-71345-4113,37.7325141847734,127.11509889411
1902986,남양주별내휴게소점,경기 남양주시 별내면 광전리 산 114-15 남양주별내휴게소,031-524-9773,37.6912791613112,127.130663914831
1902957,군산휴게소(하)점,전북 군산시 성산면 서해안고속도로 141 군산휴게소(목포방향),063-453-0402,35.9802384802234,126.829931443409
1902995,구미인동점,경상북도 구미시 인동가산로 20 (진평동) 1~2층,054-471-0771,36.1068057565192,128.418317955321
1902709,제주영어도시점,제주특별자치도 서귀포시 대정읍 글로벌에듀로 370 (보성리) 1층,064-792-6555,33.2807296466008,126.2782437385
1902918,광화문점,"서울특별시 종로구 새문안로 103 (신문로1가, 갤러리광화) 1~2층 투썸플레이스",02-2138-2885,37.5704809608086,126.976179012331
1902934,정읍휴게소(상)점,전북특별자치도 정읍시 북면 하북1길 227-23 정읍녹두장군(천안)휴게소,063-532-2373,35.6007296623202,126.864827195075
1902903,봉천현대시장점,서울특별시 관악구 양녕로 61 (봉천동) 1층,070-4178-3336,37.4873886798178,126.946426921985
1902838,의왕시청점,경기도 의왕시 행복마을1길 17 (고천동) 2층,031-427-0213,37.3434552629646,126.974195944575
1902846,2001아울렛중계점,"서울특별시 노원구 동일로204가길 46 (중계동, 2001아울렛) 1층",02-3399-8502,37.6412864943823,127.067907398806
1902837,고양원당역점,"경기도 고양시 덕양구 고양대로 1415 (성사동) C109,C110호",031-994-0225,37.6537831910422,126.841400997902
1902874,거제상동점,경남 거제시 상동5길 27,055-635-0689,34.8672360716354,128.635472161506
1902887,광명어반브릭스점,"경기도 광명시 양지로 19 (일직동) 어반브릭스 167, 168, 169호",02-899-5140,37.4190189911899,126.882623607455
1902894,광주봉선점,광주 남구 봉선로 156,062-672-0102,35.1227244797857,126.912109458196
1902899,원주혁신도시점,강원 원주시 양지로 68,033-747-0300,37.3271090474904,127.985226631967
1902938,문경모전코아루점,"경상북도 문경시 당교3길 16 (모전동) 문경모전코아루노블 상가 108~110,205,206호",054-555-3771,36.5856498875545,128.190169621795
1902948,구로대륭7차점,"서울특별시 구로구 디지털로33길 48 (구로동,대륭포스트타워7차) 구로대륭포스트타워7차",02-853-3336,37.4872579499162,126.894505096341
1902893,신탄진휴게소(상)점,"대전광역시 대덕구 산업단지로 27 (상서동, 신탄진 화물휴게소) 신탄진휴게소 서울방향",042-934-2443,36.4281311186935,127.418571981966
1902807,성남태평역점,경기도 성남시 수정구 수정로73번길 6-6 (태평동) 1층,070-4116-4611,37.4403353735504,127.129002318574
1902923,평택베스트원몰점,"경기도 평택시 경기대로 945 (장당동) 1층, 베스트원몰점",031-667-3461,37.0342928600414,127.069557520666
1902788,국립중앙박물관3점,"서울특별시 용산구 서빙고로 137  (용산동6가, 국립중앙박물관)",02-798-6976,37.5247022357875,126.977740246542
1902879,문막휴게소(하)점,강원특별자치도 원주시 문막읍 원문로 1234 (문막하행휴게소) 문막휴게소 강릉방향,033-731-8481,37.3351152584858,127.858082700858
1902851,청주내수점,충청북도 청주시 청원구 내수읍 내수로 636 투썸플레이스,043-211-2923,36.7195785172666,127.530190075712
1902875,현풍휴게소(상)점,대구광역시 달성군 현풍읍 비슬로 741 (현풍휴게소) 현풍휴게소 대구방향,053-615-0337,35.7020138711558,128.438477429288
1902876,현풍휴게소(하)점,대구광역시 달성군 현풍읍 성하길 48 (현풍휴게소(하행선)) 현풍휴게소 창원방향,053-614-2436,35.7016310814593,128.434971981563
1902870,문정법조타운점,"서울특별시 송파구 송파대로 155 (문정동, NH송파농협) 1층",02-430-8450,37.4840821501247,127.122681492091
1902877,진주역점,경상남도 진주시 개양로 120-38 (가좌동) (가좌동 2070-4),055-794-1213,35.1523978974846,128.119448738566
1902871,군산휴게소(상)점,전북 군산시 나포면 서포리 406-6 군산휴게소 서울방향,063-453-2818,36.0186464203324,126.796496363013
1902839,서초양재점,"서울특별시 서초구 동산로 84 (양재동, 흥진빌딩) 1층",02-6227-5875,37.4728799663408,127.047771460194
