지역,매장명,주소,전화번호,위도,경도
세종특별자치시,세종산울마을7단지점,세종특별자치시 산울7로 11,070-4888-0666,36.5322046654215,127.264637526304
전라북도,전주시청점,전북특별자치도 전주시 완산구 기린대로 205,미등록,35.8253699913856,127.146953897066
충청북도,청주내수점,충청북도 청주시 청원구 내수읍 청암로 56,043-213-2389,36.7234207488708,127.536690493299
전라북도,전주서신아이파크점,전북특별자치도 전주시 완산구 백제대로 398,​063-251-3959,35.8286893700174,127.123264479809
경상북도,대구군위점,대구광역시 군위군 군위읍 중앙길 90,070-7700-3114,36.2363836518761,128.566959192339
전라북도,익산마동풍경채점,전북특별자치도 익산시 서동로166,063-843-3464,35.9367232178459,126.96913880911
대구광역시,대구복현네거리점,대구광역시 북구 동북로 297,070-4006-0270,35.8926843173683,128.622603297019
부산광역시,부산부곡점,부산 금정구 부곡동 294-5 1층,051-512-7997,35.2274372216901,129.09233233098
경기도,남양주호평점,경기도 남양주시 늘을3로 65-8,070-8780-0925,37.659975265372,127.247741518691
서울특별시,중랑묵동신도점,서울특별시 중랑구 중랑역로 273,02-6956-3594,37.6164409485817,127.078432780113
경기도,광주고산점,경기도 광주시 고산길 34,미등록,37.3709949780992,127.228630082342
대전광역시,대전홍도점,대전광역시 동구 동산초교로23번길 3,064-803-0661,36.3461061196784,127.426661229434
제주도,제주한라대점,제주특별자치도 제주시 한라대학로 73-1,064-803-0661,33.4765058003427,126.478216053894
충청남도,천안성정현대점,충청남도 천안시 서북구 쌍용대로 297,070-5055-2779,36.8238236717223,127.136599410287
서울특별시,서울한국외대점,서울특별시 동대문구 이문로 119,070-7575-0101,37.5975028771774,127.06068519121
부산광역시,부산역점,부산광역시 동구 중앙대로196번길 6-5,070-8666-3002,35.1139581434767,129.040047750001
인천광역시,인천송도유원지점,인천광역시 연수구 청량로104,032-286-7979,37.417367097566,126.655915725071
경기도,군포신환점,경기도 군포시 번영로 577,미등록,37.3619422351353,126.939815319441
경기도,시흥은계호수점,경기도 시흥시 은계로 260,070-7575-2987,37.4448174617724,126.80314626122
인천광역시,인천송림아이원점,인천광역시 동구 송미로 7,032-765-0090,37.4809314276095,126.647689209272
경상북도,빽다방 빵연구소 구미옥계점,경상북도 구미시 산호대로25길 10 (옥계동),070-4800-6656,36.1377120530954,128.416319180533
부산광역시,부산구포시장점,부산광역시 북구 구포시장5길 11,051-336-1147,35.207601119788,129.003760621928
경상남도,김해아이스퀘어점,"경상남도 김해시 김해대로 2342, 아이스퀘어몰 1층 A-105호",070-5222-2022,35.2257165287958,128.883240412144
인천광역시,인천검단연세프라자점,인천광역시 서구 이음5로 20,070-5100-0998,37.5937114775145,126.709914574554
전라남도,담양죽녹원점,전라남도 담양군 담양읍 객사4길 38-18,061-382-3337,35.3237193069918,126.985178910389
서울특별시,석촌호수단길점,서울특별시 송파구 백제고분로39길 5,070-3348-8668,37.5050480478563,127.104990862714
전라남도,전남무안터미널점,전라남도 무안군 무안읍 무안중앙로 2,070-7776-4700,34.9884473334097,126.478578285679
경기도,고양삼송시티점,경기도 고양시 덕양구 동송로 33,02-6448-0214,37.6490641128528,126.896975022417
경기도,의정부경의교차로점,경기 의정부시 의정부동 166-4 1층,0507-1367-1572,37.7336948842437,127.047654355382
서울특별시,중곡사거리점,서울특별시 광진구 용마산로 51,미등록,37.5582779353547,127.087629250156
서울특별시,노원상계3단지점,서울특별시 노원구 동일로217가길 39,미등록,37.6530654591862,127.058210452271
제주도,제주동문시장점,제주특별자치도 제주시 동문로 4,미등록,33.5128771965117,126.526933922485
인천광역시,부평보건소점,인천광역시 부평구 부흥로293번길 8,070-5001-0016,37.4989194956908,126.724793410868
경기도,수원오목천점,경기도 수원시 권선구 삼천병마로1592번길 3,070-5055-3353,37.2449145191984,126.963747797937
전라북도,전주효자상산점,전북특별자치도 전주시 완산구 효자천변2길 13,070-7777-8919,35.8048841482981,127.114181530262
서울특별시,한남순천향점,서울특별시 용산구 대사관로 56,02-790-1847,37.5332845884683,127.004186627406
경상북도,김천부곡점,경상북도 김천시 부곡길145,010-8817-6166,36.1259262795346,128.096936398485
서울특별시,서울경희대점,서울특별시 동대문구 경희대로 20,070-5055-2055,37.5933617852346,127.052916011546
세종특별자치시,세종시립도서관점,세종특별자치시 세종로 1219,044-868-8200,36.5116348822129,127.241037472993
대전광역시,대전노은파로스빌점,대전광역시 유성구 은구비로 18,070-4333-0005,36.3755822055505,127.317078880214
충청남도,천안직산산단점,충청남도 천안시 서북구 직산읍 4산단7로 92,미등록,36.8684830973917,127.12278281088
대전광역시,대전한신s메카점,대전광역시 유성구 테크노3로 65,042-321-9900,36.429324016176,127.390778973664
경기도,구리검배로점,경기도 구리시 검배로 27,031-522-6392,37.598849004063,127.142936765121
경기도,신동탄헤센타워점,경기도 화성시 영통로60번길 7,070-7575-0337,37.2368037326095,127.061953428367
대구광역시,대구동성로공평점,대구광역시 중구 동성로6길 77,053-255-4456,35.8684042184121,128.599616587785
대전광역시,대전갈마네거리점,대전광역시 서구 신갈마로 186,070-4012-6582,36.3508716123058,127.368715286046
서울특별시,서울JD타워점,서울특별시 중구 동호로 347,미등록,37.5653533468891,127.002047124379
전라북도,완주군청점,전라북도 완주군 용진읍 운곡4로 20,063-714-3300,35.9058821858733,127.165574027333
서울특별시,서울숭미초교점,서울특별시 도봉구 노해로 178,070-8211-3455,37.6500678480254,127.028367951378
경기도,이천마장점,경기도 이천시 마장면 마장로52번길 16,070-5222-2027,37.2505030640284,127.355978774743
경기도,판교우림w시티점,경기도 성남시 분당구 판교로255번길 9-22,031-628-8954,37.4040237290805,127.100089555162
경기도,동수원사거리점,경기도 수원시 팔달구 경수대로 603,031-242-2738,37.2794687477179,127.030252519967
서울특별시,제기동역점,서울특별시 동대문구 왕산로 110,미등록,37.5779265485075,127.035505001415
인천광역시,인천성민병원점,인천광역시 서구 신석로 79,032-577-5122,37.5102035828358,126.670779941228
인천광역시,인천연수대림점,인천광역시 연수구 원인재로 286,070-4116-5000,37.4190437850829,126.692671112056
전라북도,군산대야점,전라북도 군산시 대야면 번영로 908,063-731-1222,35.9455396416129,126.811240458532
제주도,제주하귀점,제주도 제주시 애월읍 하광로 12,070-5001-1190,33.4841802424623,126.411417274651
서울특별시,광진화양삼거리점,서울특별시 광진구 광나루로 370,070-5222-1446,37.5476409071786,127.070893899291
대구광역시,대구남평리네거리점,대구광역시 서구 서대구로77,053-710-9228,35.864200453662,128.555674671406
전라북도,전북장수점,전라북도 장수군 장수읍 장천로 175,070-5222-1333,35.6482745517845,127.518264724034
경기도,다산역점,경기도 남양주시 다산중앙로145번길 15,031-552-9035,37.6253950188404,127.15081234437
충청북도,충북혁신도시음성점,충청북도 음성군 맹동면 대하로 291,070-4647-2641,36.913034697546,127.545285597136
서울특별시,종로3가대로점,서울특별시 종로구 종로 118,02-2273-3777,37.5700519539055,126.990603192641
경기도,평택고덕국제신도시점,경기도 평택시 함박산8길 29,미등록,37.0383537154232,127.031213053291
서울특별시,신이문역점,서울 동대문구 이문동 220-105 1층,070-4027-3638,37.603242264651,127.066399135426
광주광역시,광주상무금호타운점,광주광역시 서구 치평로 24,미등록,35.1494873055939,126.847654362087
서울특별시,중곡가구거리점,서울특별시 광진구 천호대로 575,070-8656-9729,37.556498995722,127.082129921719
서울특별시,잠실대교북단점,서울특별시 광진구 자양로 48,02-6958-9358,37.5323772143735,127.085754554723
경기도,고양현대테라타워점,경기 고양시 덕양구 향동동 396 현대테라타워DMC 1층 A-B108호,02-710-5524,37.6084514190238,126.893894169319
강원도,주문진교항점,강원특별자치도 강릉시 주문진읍 연주로 293,미등록,37.8786116136792,128.826991977619
대구광역시,대구복현점,대구광역시 북구 검단로 8,미등록,35.898173545011,128.615435647001
서울특별시,종로5가역점,서울특별시 종로구 종로 213,02-745-2147,37.5712057741617,127.001368214552
부산광역시,부산영도동삼점,부산광역시 영도구 동삼로 61,051-911-1226,35.0787726495204,129.070270466262
전라북도,전주송천센트럴파크점,전북특별자치도 전주시 덕진구 송천로 1,미등록,35.8530011232534,127.118898394651
제주도,제주한경면수월봉점,제주특별자치도 제주시 한경면 고산서3길 1,064-772-1253,33.2994996943645,126.173725309699
대구광역시,대구두류공원점,대구광역시 달서구 두류공원로 244,070-7575-0717,35.8554321307492,128.559701965439
경기도,부천테크노파크점,경기도 부천시 오정구 삼작로 22,032-321-8692,37.518996845641,126.762331874249
전라북도,전주모래내시장점,전북특별자치도 전주시 덕진구 안덕원로 165,063-255-3601,35.8339261460823,127.145945239904
서울특별시,몽촌토성역점,서울특별시 송파구 백제고분로51길 23,02-423-3090,37.5165079479868,127.112872556894
대구광역시,대구황금역SK뷰점,대구광역시 수성구 동대구로 95,053-767-0106,35.8379057878629,128.622646713316
대구광역시,대구고성동오페라점,대구광역시 북구 고성북로 34,053-217-7553,35.8831660433219,128.584072679414
경기도,시흥매화산단점,경기도 시흥시 매화동 846,미등록,37.4138978902097,126.820373049155
강원도,강릉강문해변점,강원특별자치도 강릉시 창해로350번길 21,미등록,37.7958800481438,128.917603714089
전라북도,익산부송주공점,전북특별자치도 익산시 궁동로 126,063-723-3232,35.9624903332481,126.985230199861
경기도,소사역점,경기도 부천시 원미구 소사로282번길 8,032-342-5488,37.4835597735471,126.795116792587
서울특별시,관악인헌점,서울시 관악구 남부순환로 1944,미등록,37.4763144345225,126.964798740309
경기도,행신햇빛마을점,"경기도 고양시 덕양구 중앙로554, 1층 108호",070-5055-2424,37.6236938748121,126.835892529037
경기도,과천상상자이점,경기도 과천시 과천대로 7길 65,070-5001-6003,37.4166271377393,126.976105372839
경기도,시흥시청점,경기도 시흥시 시청로 33,070-8770-4793,37.3789837757985,126.80348251674
충청남도,천안신방초원점,충청남도 천안시 동남구 신촌4로 16,041-577-3206,36.7877722195836,127.126726688818
경기도,부천역점,경기 부천시 원미구 부천로 4-1,미등록,37.4846493953278,126.783465389857
경기도,시흥정왕유천점,경기도 시흥시 중심상가로 324,070-8666-3222,37.3368914965852,126.747998539794
경기도,옥정호수공원점,"경기도 양주시 옥정동로 193, 106호",070-4800-0016,37.8241704195499,127.098502793316
경상남도,진해북원로터리점,경상남도 창원시 진해구 여명로 4,055-713-7113,35.1536457455227,128.656549691748
경기도,화정중앙공원점,경기도 고양시 덕양구 화신로 259,031-971-4725,37.6304152116174,126.832419104114
서울특별시,쌍문역2번출구점,서울 도봉구 도봉로 476,미등록,37.647876747648,127.034762529441
서울특별시,강북중학교점,서울특별시 강북구 한천로150길 70,070-4888-2121,37.6442062493879,127.02633705781
서울특별시,도봉구청점,서울특별시 도봉구 마들로 650,02-3494-0410,37.6680283468222,127.047064658894
대전광역시,대전용산점,대전광역시 유성구 용산1로 83 1층,042-933-8624,36.4157359209624,127.394584290156
충청남도,당진합덕점,충청남도 당진시 합덕읍 덕평로 553,041-363-9394,36.808396064301,126.775936648079
강원도,춘천엔타점,강원특별자치도 춘천시 후석로 120 춘천ENTA몰 1층 109호,070-8813-8709,37.8633518904834,127.74834628981
서울특별시,상암이안점,서울 마포구 월드컵북로 361,070-8287-2690,37.577109695587,126.891403860718
